episode,reward,episode_length,timestep,reward_ma_50,reward_ma_100
1945,181.957284,240,332126,99.54257452000002,75.87173881000001
1946,156.278968,240,332366,96.93932706,76.94023087000001
1947,187.568685,240,332606,98.86550862,83.61696658999999
1948,282.891542,240,332846,102.58594248,83.55579861
1949,-946.902219,146,332992,79.87362381999999,76.49768435
1950,-261.572456,108,333100,79.92998460000001,69.98695857000001
1951,301.128429,240,333340,84.09449396,70.73488202
1952,398.556406,240,333580,87.76034662,84.04858761999999
1953,298.034481,240,333820,92.29086102,82.12665346
1954,-962.070542,126,333946,71.76435836,77.11683420000001
1955,59.140554,240,334186,71.18893366,74.8501515
1956,-451.89207,153,334339,56.07357938,68.49596678
1957,202.048505,240,334579,58.028676,67.39529628
1958,103.254564,240,334819,47.25746988,67.79836742
1959,278.730232,240,335059,45.10967514,67.73393054
1960,680.769024,240,335299,57.18748003999999,72.86060739999999
1961,774.704136,240,335539,69.47046199999998,77.61572507000001
1962,101.604765,240,335779,57.7162638,88.03389799
1963,291.889188,240,336019,60.37485132,89.81046247
1964,115.653007,240,336259,59.100218119999994,90.49839347000001
1965,180.33423,240,336499,58.88943304,89.22632782000001
1966,225.819639,240,336739,59.83536934,96.08441092000001
1967,288.123252,240,336979,84.78637708000001,103.55471444999999
1968,79.788868,240,337219,105.54666133999999,103.70360181
1969,289.225475,240,337459,110.2774297,104.64043953000001
1970,485.884524,240,337699,116.31379868,107.77433114
1971,574.85827,240,337939,126.15076153999999,112.06936743
1972,56.560425,240,338179,125.42864125999999,111.83302676
1973,169.610457,240,338419,123.28338298,108.88854109
1974,138.117058,240,338659,120.30229628,106.73503576000002
1975,392.689174,240,338899,114.16482065999999,107.53926820999999
1976,191.035304,240,339139,123.0258839,114.25219962000001
1977,400.33751,240,339379,129.42828581999999,116.97161302999999
1978,116.320301,240,339619,121.9626966,112.11256671999999
1979,106.054373,240,339859,120.2449607,112.54000061
1980,-480.498498,48,339907,108.5371902,106.01054796999999
1981,-122.557782,192,340099,115.18179903999999,109.60345414
1982,95.845675,240,340339,114.07558439999998,114.10738481
1983,-436.801631,213,340552,112.13838727999999,108.94604701
1984,185.998566,240,340792,124.84902471999997,109.82684642
1985,364.749966,240,341032,128.60940542,111.72251562
1986,92.41892,240,341272,125.95899628,107.39689048
1987,-484.995822,47,341319,114.91531685999999,99.44496339999999
1988,282.237628,240,341559,110.59442286,98.25652823
1989,284.966818,240,341799,108.47187737999998,100.20831326
1990,284.748079,240,342039,103.85177293999999,100.12416361
1991,-863.919549,153,342192,96.06580326,90.64332422
1992,59.87935,240,342432,93.83883712,89.29303336000001
1993,367.459192,240,342672,99.16431899999999,96.79136387
1994,281.223912,240,342912,107.94572333999999,106.98634955
1995,311.064376,240,343152,110.52786517999999,105.03521984999999
1996,82.722734,240,343392,109.05674049999999,102.99803377999999
1997,85.717264,240,343632,107.01971207999999,102.94261035
1998,83.044707,240,343872,103.02277537999998,102.80435892999999
1999,381.88194,240,344112,129.59845856,104.73604119
2000,193.183752,240,344352,138.69358272,109.31178366
2001,404.573572,240,344592,140.76248558,112.42848977
2002,392.867916,240,344832,140.64871577999997,114.2045312
2003,300.818006,240,345072,140.70438628,116.49762364999998
2004,-462.685659,86,345158,150.69208394,111.22822115000001
2005,292.482178,240,345398,155.35891641999999,113.27392504000001
2006,-883.926342,121,345519,146.71823098,101.39590517999999
2007,105.908028,240,345759,144.79542143999998,101.41204872
2008,-213.124684,202,345961,138.46783648,92.86265318
2009,65.66454,240,346201,134.20652263999997,89.65809888999998
2010,59.242373,240,346441,121.77598962,89.48173483000001
2011,181.331149,240,346681,109.90852987999999,89.68949594
2012,184.326585,240,346921,111.56296628,84.63961504000001
2013,193.600823,240,347161,109.59719897999999,84.98602514999999
2014,102.211528,240,347401,109.32836939999999,84.21429375999998
2015,591.219942,240,347641,117.54608363999999,88.21775834
2016,120.059631,240,347881,115.43088347999999,87.63312641
2017,306.727274,240,348121,115.80296391999998,100.2946705
2018,-320.687717,220,348341,107.79343222,106.67004678
2019,397.754981,240,348581,109.96402233999999,110.12072602
2020,587.885603,240,348821,112.00404391999999,114.1589213
2021,221.98846,240,349061,104.94664772,115.54870462999999
2022,106.707604,240,349301,105.9495913,115.68911628
2023,94.367196,240,349541,104.44472607999998,113.86405452999999
2024,183.517287,240,349781,105.35273065999999,112.82751347
2025,105.246237,240,350021,99.60387191999999,106.88434629
2026,-423.700027,175,350196,87.30916529999999,105.1675246
2027,86.030772,240,350436,81.02303054,105.22565818
2028,196.734406,240,350676,82.63131263999999,102.29700462
2029,379.058189,240,350916,88.09138895999999,104.16817483000001
2030,395.02716,240,351156,105.60190211999999,107.06954615999999
2031,294.171746,240,351396,113.93649267999999,114.55914585999999
2032,587.107816,240,351636,123.7617355,118.91865995
2033,77.533614,240,351876,134.0484404,123.09341384
2034,183.6963,240,352116,134.00239507999999,129.4257099
2035,91.70126,240,352356,128.54142095999998,128.57541318999998
2036,102.445659,240,352596,128.74195573999998,127.35047601000001
2037,111.840237,240,352836,140.67867692,127.79699689
2038,379.997562,240,353076,142.63387559999998,126.61414922999998
2039,93.763769,240,353316,138.80981462,123.640846
2040,246.848697,240,353556,138.05182698,120.95179995999999
2041,97.561757,240,353796,157.2814531,126.67362818
2042,169.728046,240,354036,159.47842702,126.65863206999998
2043,258.542682,240,354276,157.30009682,128.23220791
2044,113.190791,240,354516,153.93943439999998,130.94257887
2045,-954.150873,123,354639,128.63512942,119.58149730000001
2046,177.888787,240,354879,130.53845048,119.79759549
2047,411.390877,240,355119,137.05192273999998,122.03581740999999
2048,390.67665,240,355359,143.2045616,123.11366849
2049,168.452,240,355599,138.9359628,134.26721067999998
2050,292.926886,240,355839,140.93082548,139.8122041
2051,583.780533,240,356079,144.51496469999998,142.63872514
2052,387.913365,240,356319,144.41587367999998,142.53229473
2053,695.173618,240,356559,152.30298592,146.50368609999998
2054,155.781293,240,356799,164.67232496,157.68220445
2055,198.147335,240,357039,162.7856281,159.07227226
2056,95.295394,240,357279,182.37006282000002,164.54414690000002
2057,357.425317,240,357519,187.40040860000002,166.09791502
2058,289.881617,240,357759,197.46053462,167.96418555
2059,89.154966,240,357999,197.93034313999996,166.06843289
2060,381.210115,240,358239,204.36969797999998,163.0728438
2061,68.314116,240,358479,202.10935732000002,156.0089436
2062,117.820479,240,358719,200.77923520000002,156.17110074
2063,378.805925,240,358959,204.48333723999997,157.04026811
2064,380.786295,240,359199,210.05483257999995,159.69160098999998
2065,100.816034,240,359439,200.24675442,158.89641903
2066,145.623949,240,359679,200.75804078,158.09446212999998
2067,169.43457,240,359919,198.01218670000003,156.90757531
2068,75.302155,240,360159,205.93198414,156.86270818
2069,286.793301,240,360399,203.71275053999997,156.83838644
2070,281.704188,240,360639,197.58912224,154.79658308
2071,210.565272,240,360879,197.36065847999998,151.15365309999999
2072,276.403161,240,361119,200.75456962,153.35208046
2073,259.366325,240,361359,204.0545522,154.24963914
2074,495.436595,240,361599,210.29293835999997,157.82283451
2075,198.96808,240,361839,212.16737522,155.88562357
2076,158.559138,240,362079,223.81255852,155.56086191
2077,198.654484,240,362319,226.06503276,153.54403165
2078,315.892569,240,362559,228.44819602000004,155.53975433
2079,114.480924,240,362799,223.15665072,155.62401984
2080,97.880073,240,363039,217.21370898,161.40780555
2081,300.363738,240,363279,217.33754882000002,165.63702075
2082,170.591771,240,363519,209.00722792,166.38448171
2083,530.832217,240,363759,218.07319998,176.06082019
2084,162.723849,240,363999,217.65375096,175.82807302
2085,293.763765,240,364239,221.69500106000004,175.11821101
2086,487.564434,240,364479,229.39737656,179.06966615000002
2087,132.567439,240,364719,229.81192059999998,185.24529876
2088,224.818033,240,364959,226.70833002,184.67110280999998
2089,109.985208,240,365199,227.0327588,182.92128671000003
2090,374.556077,240,365439,229.5869064,183.81936669000004
2091,192.184184,240,365679,231.47935493999998,194.38040402
2092,271.710615,240,365919,233.51900632000002,196.49871667
2093,392.222016,240,366159,236.192593,196.74634491
2094,63.73621,240,366399,235.20350138,194.57146788999998
2095,-353.592219,168,366567,247.21467446,187.92490194
2096,287.865283,240,366807,249.41420437999997,189.97632742999997
2097,133.411353,240,367047,243.8546139,190.45326831999998
2098,-973.191981,88,367135,216.57724128,179.89090144
2099,107.888009,240,367375,215.36596145999997,177.15096213
2100,79.841101,240,367615,211.10424575999997,176.01753562
2101,79.594787,240,367855,201.02053084,172.76774777000003
2102,293.076889,240,368095,199.12380131999998,171.7698375
2103,91.642321,240,368335,187.05317538,169.67808065
2104,117.850879,240,368575,186.2945671,175.48344603
2105,237.277134,240,368815,187.07716308,174.93139559000002
2106,79.432505,240,369055,186.75990529999999,184.56498406
2107,108.143985,240,369295,181.77427866,184.58734363
2108,276.403528,240,369535,181.50471688,189.48262575
2109,197.602424,240,369775,183.67366604000003,190.80200459
2110,-337.696678,159,369934,169.29553018,186.83261408
2111,77.885613,240,370174,169.48696012,185.79815872
2112,68.726525,240,370414,168.50508104,184.64215812000003
2113,157.339206,240,370654,164.07574666,184.27954195
2114,485.598868,240,370894,166.17199811999998,188.11341535
2115,113.073851,240,371134,166.41715446,183.33195444
2116,-755.294599,154,371288,148.39878349999998,174.57841214
2117,-366.007037,90,371378,137.68995135999998,167.85106903
2118,274.771537,240,371618,141.679339,173.80566157
2119,-926.022263,184,371802,117.42302772000001,160.56788913
2120,487.17246,240,372042,121.53239316,159.56075769999998
2121,149.020253,240,372282,120.30149277999999,158.83107563
2122,-476.891061,85,372367,105.23560834,152.99508898
2123,-51.307536,117,372484,99.02213112,151.53834166
2124,197.583952,240,372724,93.06507825999999,151.67900831
2125,288.877172,240,372964,94.8632601,153.51531766
2126,406.264653,240,373204,99.81737039999999,161.81496446
2127,302.128879,240,373444,101.88685829999999,163.97594553
2128,305.489027,240,373684,101.67878746000001,165.06349174
2129,305.48115,240,373924,105.49879198,164.32772135
2130,274.223895,240,374164,109.02566841999999,163.1196887
2131,66.053738,240,374404,104.33946842000002,160.83850862
2132,230.54931,240,374644,105.5386192,157.27292356
2133,-419.141927,174,374818,86.53913632,152.30616815
2134,111.509201,240,375058,85.51484336,151.58429716
2135,480.023418,240,375298,89.24003642,155.46751874
2136,501.564228,240,375538,89.5200323,159.45870443
2137,394.471426,240,375778,94.75811204,162.28501631999998
2138,288.270089,240,376018,96.02715316,161.36774159
2139,287.522257,240,376258,99.57789413999998,163.30532647
2140,190.269389,240,376498,95.89216037999999,162.73953339
2141,383.484124,240,376738,99.71815918,165.59875706000003
2142,293.170251,240,376978,100.14735189999999,166.83317911000003
2143,-858.556138,142,377120,75.13178881999998,155.66219091000002
2144,-70.899793,78,377198,72.43906876,153.82128507000002
2145,195.442535,240,377438,83.41976384,165.31721914999997
2146,90.837226,240,377678,79.4792027,164.44670354
2147,-476.926191,72,377750,67.27245182,155.56353286
2148,70.087814,240,377990,88.13804772000002,152.3576445
2149,-282.378824,42,378032,80.33271106000001,147.84933626
2150,196.980736,240,378272,82.67550376,146.88987476
2151,191.835721,240,378512,84.92032244,142.97042664
2152,84.20234,240,378752,80.74283145999999,139.93331639
2153,300.217214,240,378992,84.91432932,135.98375235
2154,388.242614,240,379232,90.32216402,138.30836556
2155,268.057784,240,379472,90.93777702000001,139.00747005
2156,92.891674,240,379712,91.20696039999999,138.98343284999999
2157,64.562611,240,379952,90.33533292,136.05480579
2158,596.88256,240,380192,96.74491356,139.12481522
2159,-382.40579,42,380234,85.14474928000001,134.40920766000002
2160,250.369991,240,380474,96.90608266,133.10080642
2161,291.411267,240,380714,101.17659574000001,135.33177793
2162,479.398104,240,380954,109.39002732,138.94755418
2163,-812.526832,225,381179,89.99270655999999,127.03422661
2164,590.132705,240,381419,92.08338330000001,129.12769071
2165,190.630687,240,381659,93.63452002,130.02583724
2166,67.893586,240,381899,110.09828372,129.24853361
2167,381.768928,240,382139,125.05380301999999,131.37187719
2168,299.639942,240,382379,125.55117111999999,133.61525506
2169,108.815871,240,382619,146.2479338,131.83548076
2170,287.114874,240,382859,142.24678208,131.88958762000001
2171,93.675368,240,383099,141.13988438,130.72068858
2172,273.293701,240,383339,156.14357962,130.68959398
2173,82.312609,240,383579,158.81598252,128.91905682
2174,376.68051,240,383819,162.39791368,127.73149597
2175,313.124152,240,384059,162.88285328,128.87305669
2176,271.591323,240,384299,160.18938667999998,130.00337854
2177,119.832118,240,384539,156.54345146,129.21515488
2178,-483.141852,44,384583,140.77083388,121.22481067000001
2179,-472.555773,94,384677,125.21009542,115.35444369999999
2180,179.448676,240,384917,123.31459104,116.17012972999999
2181,-652.477976,127,385044,108.94395676,106.64171258999998
2182,-303.654043,223,385267,98.2598897,101.89925445
2183,308.943847,240,385507,112.82160517999999,99.68037075000001
2184,-474.087394,65,385572,101.10967327999998,93.31225832
2185,314.259565,240,385812,97.79439622,93.51721631999999
2186,53.136401,240,386052,88.82583967999999,89.17293598999998
2187,287.494651,240,386292,86.68630418,90.72220811000001
2188,99.512022,240,386532,82.91114284,89.46914799999999
2189,-767.951019,121,386653,61.801677319999996,80.68978573
2190,85.359636,240,386893,59.70348226,77.79782132
2191,104.251275,240,387133,54.11882528,76.91849223
2192,56.643045,240,387373,49.38828116,74.76781652999999
2193,72.354843,240,387613,68.00650078,71.56914479999999
2194,377.552772,240,387853,76.97555208,74.70731042
2195,277.342548,240,388093,78.61355234,81.01665809
2196,278.748773,240,388333,82.37178328,80.92549299000001
2197,-961.712396,119,388452,72.67605918,69.9742555
2198,188.452974,240,388692,75.04336237999999,81.59070505000001
2199,-166.756511,97,388789,77.35580864,78.84425985
2200,100.14221,240,389029,75.41903812000001,79.04727094
2201,104.100018,240,389269,73.66432405999998,79.29232325
2202,297.279731,240,389509,77.92587187999999,79.33435167
2203,503.214532,240,389749,81.98581824000001,83.45007378
2204,-380.22014,67,389816,66.61656316,78.46936359
2205,-479.827049,128,389944,51.658866499999995,71.29832176000001
2206,82.922256,240,390184,51.459478139999995,71.33321927000001
2207,197.22651,240,390424,54.11275612,72.22404451999999
2208,198.628929,240,390664,46.1476835,71.44629853
2209,-365.788234,125,390789,46.48003462,65.81239195
2210,-273.818635,58,390847,35.996262099999996,66.45117238
2211,82.912259,240,391087,31.826281939999998,66.50143884
2212,-167.656196,113,391200,18.88519594,64.13761163
2213,-260.297112,91,391291,29.92979034,59.96124845
2214,-467.997901,110,391401,8.76717822,50.42528076000001
2215,-462.058539,141,391542,-4.2866063,44.673956860000004
2216,266.605471,240,391782,-0.3123685999999998,54.892957560000006
2217,241.176855,240,392022,-3.1242100600000002,60.964796480000004
2218,586.542944,240,392262,2.61384998,64.08251055000001
2219,180.796511,240,392502,4.05346278,75.15069829
2220,-71.047738,85,392587,-3.1097894599999996,69.56849631
2221,-37.038863,173,392760,-5.724074079999999,67.70790515
2222,265.31737,240,393000,-5.8836007,75.12998945999999
2223,107.114559,240,393240,-5.3875617,76.71421041
2224,285.343708,240,393480,-7.214297739999999,77.59180797
2225,143.329371,240,393720,-10.610193359999998,76.13632996
2226,295.569641,240,393960,-10.130627000000002,75.02937984
2227,207.844183,240,394200,-8.3703857,74.08653288000001
2228,193.021153,240,394440,5.152874399999998,72.96185414
2229,-424.428928,184,394624,6.115411299999998,65.66275336000001
2230,296.371514,240,394864,8.45386806,65.88422955
2231,282.868692,240,395104,27.16080142,68.05237908999999
2232,60.960351,240,395344,34.453089299999995,66.35648950000001
2233,-851.531723,146,395490,11.2435779,62.032591540000006
2234,-960.028506,123,395613,1.5247556599999985,51.317214469999996
2235,297.845206,240,395853,1.1964684799999987,49.49543235
2236,54.419621,240,396093,1.2221328799999986,45.02398628
2237,174.526355,240,396333,-1.037233040000001,42.824535569999995
2238,281.552839,240,396573,2.603583299999999,42.757363070000004
2239,-378.418669,81,396654,10.394230299999997,36.09795381
2240,282.324951,240,396894,14.333536599999997,37.01850943
2241,58.696107,240,397134,13.42243324,33.77062926
2242,-134.28123,206,397340,9.603947739999999,29.49611445
2243,486.175353,240,397580,17.88035794,42.94342936
2244,312.982152,240,397820,16.58894554,46.78224881
2245,96.982032,240,398060,12.981735219999996,45.79764378
2246,64.827638,240,398300,8.703312519999997,45.5375479
2247,-242.87694,172,398472,23.080021639999995,47.87804041
2248,-1.769596,232,398704,19.275570239999997,47.15946631
2249,212.660397,240,398944,26.863908399999996,52.10985852000001
2250,202.894147,240,399184,28.91894714,52.168992630000005
2251,-379.593896,62,399246,19.245068859999996,46.454696459999994
2252,506.775511,240,399486,23.434984459999995,50.68042817
2253,51.831483,240,399726,14.407323479999997,48.19657086
2254,254.428929,240,399966,27.100304859999998,46.85843401
2255,214.565443,240,400206,40.988154699999996,46.3235106
2256,193.567975,240,400446,43.201069079999996,47.33027360999999
2257,73.884663,240,400686,40.734232139999996,47.42349413
2258,286.472449,240,400926,42.49110253999999,44.31939302000001
2259,277.375554,240,401166,55.3543783,50.917206459999996
2260,-365.525325,118,401284,53.52024449999999,44.7582533
2261,82.012581,240,401524,53.502250939999996,42.66426644
2262,591.933402,240,401764,68.6940429,43.78961942
2263,152.004569,240,402004,76.94007651999999,53.43493343
2264,-459.471072,150,402154,77.1106131,42.93889566
2265,76.745933,240,402394,87.88670253999999,41.80004812
2266,198.564525,240,402634,86.52588361999999,43.106757509999994
2267,188.695454,240,402874,85.4762556,41.17602277
2268,395.522844,240,403114,81.6558536,42.13485179
2269,187.360645,240,403354,81.78713628,42.92029953
2270,-417.258454,232,403586,74.86292196,35.87656625
2271,281.292605,240,403826,81.22955132,37.75273862
2272,-916.712319,214,404040,57.588957539999996,25.852678420000004
2273,-372.813779,82,404122,47.99039078,21.30141454
2274,-445.279856,153,404275,33.3779195,13.08181088
2275,273.568395,240,404515,35.98269998,12.686253310000001
2276,173.309326,240,404755,33.53749368,11.703433340000002
2277,-871.923776,64,404819,11.942134499999998,1.7858744000000013
2278,203.183348,240,405059,12.1453784,8.649126400000002
2279,488.953129,240,405299,30.413019539999997,18.26421542
2280,-439.256575,175,405474,15.700457759999997,12.077162910000002
2281,392.744327,240,405714,17.897970459999996,22.52938594
2282,580.249053,240,405954,28.283744499999997,31.368416900000003
2283,-967.661807,115,406069,25.961142819999996,18.602360360000002
2284,86.980668,240,406309,46.9013263,24.213040980000006
2285,74.568972,240,406549,42.43580162,21.816135050000003
2286,55.402038,240,406789,42.455449959999996,21.838791420000003
2287,93.100538,240,407029,40.82693362,19.894850290000004
2288,263.524385,240,407269,40.46636454,21.534973920000002
2289,187.904016,240,407509,51.792818239999995,31.093524270000003
2290,380.936927,240,407749,53.76505776,34.04929718
2291,56.75983,240,407989,53.72633222,33.57438273
2292,90.744938,240,408229,58.22685558,33.91540166
2293,-929.594395,218,408447,29.911460620000003,23.895909280000005
2294,167.688731,240,408687,27.005592200000002,21.797268870000003
2295,208.848486,240,408927,29.242921280000004,21.112328250000004
2296,75.588809,240,409167,29.458144700000002,19.080728610000005
2297,140.138118,240,409407,37.11844586,30.099233750000003
2298,155.102222,240,409647,40.255882220000004,29.765726230000006
2299,97.188058,240,409887,37.94643544,32.40517192
2300,299.869881,240,410127,39.885950120000004,34.40244863
2301,95.600102,240,410367,49.38983008,34.31744947
2302,170.99352,240,410607,42.67419026,33.05458736
2303,389.011314,240,410847,49.41778688,31.912555180000005
2304,297.52225,240,411087,50.2796533,38.68997908
2305,200.543253,240,411327,49.9992095,45.49368210000001
2306,82.670717,240,411567,47.78126434000001,45.49116671000001
2307,189.99824,240,411807,50.10353588000001,45.41888401
2308,90.866422,240,412047,46.191415340000006,44.341258939999996
2309,195.225057,240,412287,44.5484054,49.95139185
2310,92.348904,240,412527,53.70588998000001,53.61306724
2311,-13.105009,218,412745,51.803538180000004,52.65289456000001
2312,178.33909,240,412985,43.53165194,56.11284742
2313,493.428295,240,413225,50.360126460000004,63.650101490000004
2314,502.297787,240,413465,69.59550364,73.35305837
2315,-298.198916,232,413697,62.096606660000006,74.9916546
2316,-249.567729,152,413849,53.13396158,69.8299226
2317,210.012527,240,414089,53.56030304000001,69.51827932
2318,300.570008,240,414329,51.661246320000004,66.65854996
2319,95.075465,240,414569,49.81554272,65.8013395
2320,264.888058,240,414809,63.45847296000001,69.16069746
2321,210.927614,240,415049,62.05117314,71.64036223
2322,204.683935,240,415289,84.47909822,71.03402788
2323,309.976432,240,415529,98.13490244,73.06264661
2324,116.003794,240,415769,109.36057543999999,71.36924747
2325,-965.993819,100,415869,84.56933116,60.27601557
2326,190.062933,240,416109,84.9044033,59.22094849
2327,382.136099,240,416349,109.98560079999999,60.963867650000005
2328,183.332092,240,416589,109.58857567999999,60.86697704
2329,387.138061,240,416829,107.55227432,68.98264693
2330,167.181524,240,417069,119.6810363,67.69074703
2331,498.150808,240,417309,121.78916592,69.84356819
2332,193.81372,240,417549,114.06045926,71.17210188000001
2333,-875.862429,99,417648,115.89644681999998,70.92879482000001
2334,213.907937,240,417888,118.4349922,82.66815925
2335,-312.856074,222,418110,110.68649127999998,76.56114645000001
2336,-383.375302,72,418182,101.91094448,72.18319722
2337,96.238516,240,418422,101.97370403999999,71.40031883
2338,214.366952,240,418662,100.99055538,70.72845996
2339,185.321842,240,418902,100.93891189999998,76.36586507
2340,365.934849,240,419142,100.63887034,77.20196405
2341,62.732928,240,419382,100.7583323,77.24233226
2342,183.458645,240,419622,102.61260644,80.41973101
2343,-275.259842,89,419711,115.6992975,72.80537906
2344,196.739519,240,419951,116.28031326,71.64295272999999
2345,193.149906,240,420191,115.96634166,72.60463147
2346,-228.33674,162,420353,109.88783068000001,69.67298769000001
2347,681.108172,240,420593,120.70723176,78.91283881
2348,272.065006,240,420833,123.04648744,81.65118482999999
2349,158.057045,240,421073,124.26386717999999,81.10515131
2350,-380.34274,44,421117,110.65961475999998,75.27278244
2351,-812.782574,216,421333,92.49196123999998,70.94089566000001
2352,404.758209,240,421573,97.16725502,69.92072264000001
2353,379.412374,240,421813,96.97527622,73.19653155
2354,173.626129,240,422053,94.4973538,72.38850355000001
2355,188.51158,240,422293,94.25672033999999,72.12796492000001
2356,163.484858,240,422533,95.87300316000001,71.82713374999999
2357,201.481474,240,422773,96.10266784,73.10310186
2358,-948.441763,187,422960,75.31650413999999,60.75395974
2359,194.91777,240,423200,75.31035839999998,59.929381899999996
2360,-451.037317,165,423365,64.44263398,59.07426198
2361,290.989842,240,423605,70.52453099999998,61.16403459
2362,283.290975,240,423845,72.62356869999999,58.07761031999999
2363,99.602853,240,424085,64.74705986,57.55359316
2364,121.893245,240,424325,57.13896902,63.367236330000004
2365,231.010627,240,424565,67.72315988,64.90988327
2366,128.945276,240,424805,75.29341998,64.21369078000001
2367,283.687146,240,425045,76.76691235999999,65.1636077
2368,173.823339,240,425285,74.23197898,62.94661265
2369,387.707469,240,425525,80.08461906,64.95008089
2370,290.64182,240,425765,80.5996943,72.02908363
2371,87.74759,240,426005,78.13609381999999,70.09363348
2372,197.081264,240,426245,77.9840404,81.23156931
2373,196.20598,240,426485,75.70863135999998,86.92176690000001
2374,472.066067,240,426725,82.82987682,96.09522613000001
2375,-452.958779,153,426878,93.09057762,88.82995439
2376,891.856035,240,427118,107.12643966,96.01542148
2377,290.652196,240,427358,105.2967616,107.64118119999999
2378,65.942061,240,427598,102.94896098,106.26876833
2379,93.756725,240,427838,97.08133425999999,102.31680429
2380,313.028514,240,428078,99.99827405999999,109.83965518000001
2381,-813.118793,213,428291,73.77288204,97.78102398000001
2382,66.161383,240,428531,71.2198353,92.64014728000001
2383,206.825623,240,428771,92.87359633999999,104.38502158
2384,491.890996,240,429011,98.43325751999998,108.43412486
2385,701.53141,240,429251,118.72100719999999,114.70374924
2386,87.372307,240,429491,128.13595938,115.02345193
2387,280.013587,240,429731,131.8114608,116.89258242
2388,-472.438742,78,429809,118.07534691999999,109.53295115
2389,391.504731,240,430049,122.1990047,111.56895829999999
2390,88.64014,240,430289,116.65311051999998,108.64599043
2391,376.496749,240,430529,122.92838693999998,111.84335962000002
2392,113.713687,240,430769,121.53348778,112.07304711
2393,213.461959,240,431009,131.3079238,123.50361065000001
2394,391.91949,240,431249,135.21152322,125.74591824000001
2395,376.73776,240,431489,138.8832803,127.42481098
2396,98.191799,240,431729,145.41385107999997,127.65084088000002
2397,198.040273,240,431969,135.75249309999998,128.22986243
2398,-425.391781,167,432136,121.80335735999999,122.4249224
2399,93.713699,240,432376,120.51649044,122.39017881000001
2400,289.76304,240,432616,133.91860604000001,122.28911040000001
2401,223.096389,240,432856,154.6361853,123.56407327
2402,-376.22164,67,432923,139.01658831999998,118.09192166999999
2403,292.045782,240,433163,137.26925648,117.12226635
2404,171.331161,240,433403,137.22335712,115.86035546000001
2405,205.095065,240,433643,137.55502682,115.90587358
2406,164.384739,240,433883,137.57302443999998,116.72301379999999
2407,277.112754,240,434123,139.08565004,117.59415894
2408,300.324449,240,434363,164.06097428,119.68873921000001
2409,111.948082,240,434603,162.40158052,118.85596946
2410,196.007219,240,434843,175.34247123999998,119.89255261
2411,73.011908,240,435083,170.98291256000002,120.75372178000002
2412,187.715406,240,435323,169.07140118000004,120.84748494
2413,-137.05351,185,435508,164.33827392,114.54266689
2414,94.993386,240,435748,163.80027674000002,110.46962288
2415,494.01598,240,435988,169.06038379999998,118.39177184
2416,209.042877,240,436228,170.66233581999998,122.97787790000001
2417,164.807716,240,436468,168.28474722,122.52582978999999
2418,-483.384927,70,436538,155.1405819,114.68628044
2419,309.625555,240,436778,153.57894362,116.83178133999999
2420,-249.440175,130,436908,142.77730372,111.68849901
2421,64.552814,240,437148,142.3134082,110.22475101
2422,283.7793,240,437388,144.04736892,111.01570466000001
2423,399.242047,240,437628,148.10809025999998,111.90836080999999
2424,396.417058,240,437868,146.59511007999998,114.71249344999998
2425,472.871537,240,438108,165.1117164,129.10114701
2426,167.03411,240,438348,150.6152779,128.87085878
2427,201.769174,240,438588,148.83761746,127.06718953
2428,74.739611,240,438828,149.01356846,125.98126472
2429,152.353558,240,439068,150.18550512,123.63341969
2430,188.247832,240,439308,147.68989148,123.84408277
2431,293.434688,240,439548,169.82096109999998,121.79692157
2432,404.987458,240,439788,176.59748259999998,123.90865894999999
2433,78.774719,240,440028,174.03646452,133.45503043
2434,38.801648,240,440268,164.97467756000003,131.70396754
2435,195.484941,240,440508,154.85374818,136.78737769
2436,-32.929444,206,440714,152.44771316,140.29183627
2437,85.666027,240,440954,148.56076196,140.18611138
2438,243.826593,240,441194,162.88606866,140.48070779
2439,-452.603748,209,441403,146.00389908,134.10145189000002
2440,505.83384,240,441643,154.34777308,135.50044179999998
2441,266.82456,240,441883,152.1543293,137.54135812
2442,498.642995,240,442123,159.85291546,140.69320162
2443,290.750522,240,442363,161.39868672,146.35330525999998
2444,390.791438,240,442603,161.37612567999997,148.29382445000002
2445,364.205275,240,442843,161.12547598,150.00437814
2446,288.304671,240,443083,164.92773342,155.17079225
2447,281.432302,240,443323,166.59557400000003,151.17403355
2448,282.274545,240,443563,180.74890051999998,151.27612894
2449,474.402222,240,443803,188.36267098,154.43958071
2450,218.841198,240,444043,186.94423414000002,160.43142009
2451,108.885516,240,444283,184.66001668,169.64810099000002
2452,-456.625109,123,444406,183.0519473,161.03426781000002
2453,283.013904,240,444646,182.87130974,160.07028311
2454,274.43075,240,444886,184.93330152000001,161.07832932
2455,-435.18252,186,445072,172.12774982,154.84138832
2456,183.320842,240,445312,172.50647188,155.03974816
2457,307.348948,240,445552,173.11119576000002,156.09842289999997
2458,291.041292,240,445792,172.92553262,168.49325345
2459,399.459323,240,446032,178.67575743999998,170.53866898
2460,183.405671,240,446272,178.42372648,176.88309886
2461,122.743489,240,446512,179.4183581,175.20063533
2462,490.670951,240,446752,185.47746899999999,177.27443509
2463,301.535605,240,446992,194.2492513,179.29376261
2464,79.038708,240,447232,193.93015774,178.86521724
2465,199.719242,240,447472,188.04422298,178.55230339000002
