Episodio,Recompensa_Promedio,Desviacion_Estandar
2.457000000000000000e+04,-9.518347831771526657e+00,1.584503713083229570e-02
2.458000000000000000e+04,-9.482432228619682490e+00,1.782898141733024744e-02
2.459000000000000000e+04,-9.490954080368343426e+00,2.026631262231148867e-02
2.460000000000000000e+04,-9.497228354827369046e+00,9.408526127392846661e-03
2.461000000000000000e+04,-9.514026496720436654e+00,1.589028596289665529e-02
2.462000000000000000e+04,-9.499189099681132120e+00,2.365826107399993106e-02
2.463000000000000000e+04,-9.501300432748191582e+00,1.426372619639515449e-03
2.464000000000000000e+04,-9.494172467942959770e+00,5.192327742935987089e-03
2.465000000000000000e+04,-9.525020764426635367e+00,2.084643849843637042e-03
2.466000000000000000e+04,-9.495450515079177478e+00,1.390406505594210529e-02
2.467000000000000000e+04,-9.467874679534791227e+00,2.709998114688971782e-02
2.468000000000000000e+04,-9.514240986302235470e+00,3.693105898783244356e-04
2.469000000000000000e+04,-9.514235633869017050e+00,1.704907690416312960e-03
2.470000000000000000e+04,-9.479353122088184591e+00,1.721319994300340994e-02
2.471000000000000000e+04,-9.485245045196286640e+00,5.354279932278771525e-03
2.472000000000000000e+04,-9.493129541562801421e+00,7.834240718498364231e-03
2.473000000000000000e+04,-9.468253044978503397e+00,1.024665831334203858e-02
2.474000000000000000e+04,-9.482763405947888913e+00,1.779319976814885962e-02
2.475000000000000000e+04,-9.489414310350092308e+00,1.727875040315396404e-02
2.476000000000000000e+04,-9.494687253022316753e+00,2.117211585941092267e-02
2.477000000000000000e+04,-9.490307449333698742e+00,6.508859703751035397e-03
2.478000000000000000e+04,-9.485049172578261079e+00,2.506966501903740152e-03
2.479000000000000000e+04,-9.525400527037668041e+00,4.882556927576331418e-03
2.480000000000000000e+04,-9.469062333338300164e+00,1.464134854589360657e-02
2.481000000000000000e+04,-9.496143958795265405e+00,1.975179525118875290e-02
2.482000000000000000e+04,-9.492831666402826940e+00,6.079488638087937602e-03
2.483000000000000000e+04,-9.496942183028941997e+00,1.416019306555504897e-02
2.484000000000000000e+04,-9.499565863199020299e+00,1.136455815594672458e-02
2.485000000000000000e+04,-9.498708882209161430e+00,3.548560975155545805e-03
2.486000000000000000e+04,-9.491046906605156153e+00,3.134878492435433373e-03
2.487000000000000000e+04,-9.506082551672839998e+00,1.616315082275132653e-02
2.488000000000000000e+04,-9.471580166717012972e+00,2.792323009370711873e-02
2.489000000000000000e+04,-9.510343444605993568e+00,3.438796425434986759e-03
2.490000000000000000e+04,-9.463124370271142283e+00,8.463099816736985304e-03
2.491000000000000000e+04,-9.524278143078916514e+00,1.439413798116628840e-02
2.492000000000000000e+04,-9.508782914090126326e+00,3.478236362292985717e-02
2.493000000000000000e+04,-9.500462389772732053e+00,1.668446230509701422e-02
2.494000000000000000e+04,-9.501998642378898907e+00,3.496413086714866836e-02
2.495000000000000000e+04,-9.490969568412198853e+00,1.748069526092166370e-02
2.496000000000000000e+04,-9.506572571630492519e+00,1.558431683459549077e-02
2.497000000000000000e+04,-9.493874323242675217e+00,2.639961859396855459e-02
2.498000000000000000e+04,-9.500577691933013824e+00,3.149331298660129619e-03
2.499000000000000000e+04,-9.492763462612341385e+00,5.754474685131683032e-03
2.500000000000000000e+04,-9.508944298958532215e+00,5.366049179251319856e-03
2.501000000000000000e+04,-9.530451709674927940e+00,5.459395218800899841e-03
2.502000000000000000e+04,-9.474781816779231036e+00,1.540536800159841846e-02
2.503000000000000000e+04,-9.479654292373872693e+00,1.752509734523677309e-03
2.504000000000000000e+04,-9.515624217163878740e+00,1.404462922852278695e-02
2.505000000000000000e+04,-9.494240359737458945e+00,2.802491046223920534e-02
2.506000000000000000e+04,-9.473353618635846018e+00,8.620801836727309819e-03
2.507000000000000000e+04,-9.492701223903129204e+00,1.957657371839705007e-02
2.508000000000000000e+04,-9.502769261278485757e+00,1.260873401456485965e-02
2.509000000000000000e+04,-9.506610843927145282e+00,1.194857634329959950e-02
2.510000000000000000e+04,-9.483586647155769711e+00,9.044973537468692371e-03
2.511000000000000000e+04,-9.491695172184730467e+00,7.652373041601379100e-03
2.512000000000000000e+04,-9.489303837988323664e+00,3.362231253600356240e-03
2.513000000000000000e+04,-9.498390728649651393e+00,4.634850929530642816e-03
2.514000000000000000e+04,-9.499567316612662182e+00,1.270272092031454747e-03
2.515000000000000000e+04,-9.486782488947158143e+00,2.783525345303594634e-02
2.516000000000000000e+04,-9.497063923336948932e+00,1.764364439119425754e-03
2.517000000000000000e+04,-9.524407330096916979e+00,1.188055115507768988e-02
2.518000000000000000e+04,-9.493813942666093908e+00,1.394248613253790126e-02
2.519000000000000000e+04,-9.482059943576073735e+00,2.272860291428280277e-02
2.520000000000000000e+04,-9.498640503643891009e+00,2.289887006455426643e-02
2.521000000000000000e+04,-9.492299377160763996e+00,6.262551148045858440e-03
2.522000000000000000e+04,-9.497364561102104474e+00,2.953787414057273963e-03
2.523000000000000000e+04,-9.492951713783874368e+00,1.154687000417897735e-02
2.524000000000000000e+04,-9.489906652296809852e+00,5.804876497434996452e-03
2.525000000000000000e+04,-9.486914325635840584e+00,9.247861359866327291e-03
2.526000000000000000e+04,-9.487200284077838219e+00,2.132141653561880901e-02
2.527000000000000000e+04,-9.528246437106572486e+00,1.512087432788078445e-03
2.528000000000000000e+04,-9.497881188855480161e+00,5.109147410901293540e-03
2.529000000000000000e+04,-9.481397898283479009e+00,1.969195582314409165e-02
2.530000000000000000e+04,-9.535892740151213687e+00,4.390980079095996302e-03
2.531000000000000000e+04,-9.502775140007614141e+00,2.120668953515814081e-02
2.532000000000000000e+04,-9.519473558302497196e+00,1.009649740831530806e-02
2.533000000000000000e+04,-9.499324343179488039e+00,1.935249450458087495e-02
2.534000000000000000e+04,-9.484142093808440421e+00,1.569805335047469441e-03
2.535000000000000000e+04,-9.486894071285520980e+00,1.109808523294830707e-02
2.536000000000000000e+04,-9.500693705782015996e+00,5.470039298156592622e-04
2.537000000000000000e+04,-9.476130205253049610e+00,2.472397600589193445e-02
2.538000000000000000e+04,-9.521741741825028527e+00,5.543518166919447765e-03
2.539000000000000000e+04,-9.511793114041132924e+00,2.459411323772364710e-03
2.540000000000000000e+04,-9.495153490866048429e+00,1.023076518756482756e-02
2.541000000000000000e+04,-9.514458077575742578e+00,1.122867060687759988e-02
2.542000000000000000e+04,-9.505082274286275279e+00,6.380234896173675452e-03
2.543000000000000000e+04,-9.513551460726903386e+00,1.711572154770735210e-02
2.544000000000000000e+04,-9.510581627541661476e+00,3.437506482291574628e-03
2.545000000000000000e+04,-9.517435922686729555e+00,2.247718413386667891e-02
2.546000000000000000e+04,-9.501257525140019311e+00,1.335838099632447040e-03
2.547000000000000000e+04,-9.509570467436251562e+00,1.908969542921568063e-02
2.548000000000000000e+04,-9.493722880038703238e+00,7.217174032111195459e-03
2.549000000000000000e+04,-9.511831529128315310e+00,1.735302715347941671e-03
2.550000000000000000e+04,-9.491957479146552856e+00,1.016880535175346267e-02
2.551000000000000000e+04,-9.502028958160995131e+00,1.709692202104218239e-02
2.552000000000000000e+04,-9.502960170935391915e+00,2.653258595741636583e-02
2.553000000000000000e+04,-9.496763882843866966e+00,1.542768628766921779e-02
2.554000000000000000e+04,-9.470623791007596992e+00,6.477177325951544162e-03
2.555000000000000000e+04,-9.503546663345552759e+00,2.554936438318833325e-03
2.556000000000000000e+04,-9.489663181791613056e+00,2.578113863610731471e-02
2.557000000000000000e+04,-9.504087564040483826e+00,9.188943408387828526e-03
2.558000000000000000e+04,-9.514312786308421366e+00,5.789341917774137869e-03
2.559000000000000000e+04,-9.499711206501954663e+00,8.208704485905826687e-04
2.560000000000000000e+04,-9.504070586241999408e+00,4.514570807879536574e-03
2.561000000000000000e+04,-9.520459419490693520e+00,1.374077874616652650e-02
2.562000000000000000e+04,-9.498514127244542138e+00,1.354069868020424394e-02
2.563000000000000000e+04,-9.507937905375239751e+00,9.085602368321232802e-03
2.564000000000000000e+04,-9.489777480016671873e+00,5.000828631633424948e-03
2.565000000000000000e+04,-9.485121811997750285e+00,1.303922878514729433e-02
2.566000000000000000e+04,-9.504144927209143390e+00,2.477644075145146729e-02
2.567000000000000000e+04,-9.496521352297691010e+00,4.087834374804977244e-03
2.568000000000000000e+04,-9.495697778644357712e+00,1.277218902691679148e-02
2.569000000000000000e+04,-9.515052699529951141e+00,1.185923592193738330e-02
2.570000000000000000e+04,-9.502349411486274988e+00,8.375415401030927853e-03
2.571000000000000000e+04,-9.509566222724767925e+00,1.220000553234878993e-02
2.572000000000000000e+04,-9.479542088338757111e+00,1.446269096462504677e-02
2.573000000000000000e+04,-9.518345476105306346e+00,1.767373240880942831e-03
2.574000000000000000e+04,-9.517009093583460810e+00,4.944142042415222704e-03
2.575000000000000000e+04,-9.499978631682832741e+00,1.662949969122706761e-02
2.576000000000000000e+04,-9.490130924259727152e+00,9.710622223038534173e-03
2.577000000000000000e+04,-9.495792036135615177e+00,1.358202668526953261e-02
2.578000000000000000e+04,-9.511122102104000220e+00,9.650643372630440808e-03
2.579000000000000000e+04,-9.488846656992755868e+00,1.268116645024797151e-03
2.580000000000000000e+04,-9.466075541504018531e+00,3.714225808263194040e-03
2.581000000000000000e+04,-9.498575524004543524e+00,1.461747232905707961e-03
2.582000000000000000e+04,-9.528657337595173971e+00,5.393940433919830468e-03
2.583000000000000000e+04,-9.474016445257060326e+00,7.571717797816290840e-05
2.584000000000000000e+04,-9.513088365906584798e+00,1.612605987713067179e-04
2.585000000000000000e+04,-9.489238492758776289e+00,1.652819826845508544e-03
2.586000000000000000e+04,-9.479595716964961838e+00,7.766197612415481899e-03
2.587000000000000000e+04,-9.492749349977426476e+00,1.627900562791406713e-02
2.588000000000000000e+04,-9.487072029386766303e+00,3.096666984440687997e-02
2.589000000000000000e+04,-9.503820933798024839e+00,4.463100264592512190e-03
2.590000000000000000e+04,-9.518035530239846054e+00,1.089589432636461908e-02
2.591000000000000000e+04,-9.499251499209545813e+00,7.705027628042593335e-03
2.592000000000000000e+04,-9.487658609154358658e+00,1.910960973824504805e-02
2.593000000000000000e+04,-9.505131743896036767e+00,7.538833285267720896e-03
2.594000000000000000e+04,-9.496013829692069308e+00,1.316558009552259989e-02
2.595000000000000000e+04,-9.501085393897575671e+00,2.333200635249887966e-03
2.596000000000000000e+04,-9.511207039364137472e+00,3.369551663118031115e-03
2.597000000000000000e+04,-9.487473099647850461e+00,9.519975813532255415e-05
2.598000000000000000e+04,-9.495595874497997357e+00,1.040498977424508809e-02
2.599000000000000000e+04,-9.504125538678605878e+00,6.898455671262126998e-03
2.600000000000000000e+04,-9.492076046394394950e+00,5.868473738840584118e-03
2.601000000000000000e+04,-9.487090606668456161e+00,1.041338055495444337e-03
2.602000000000000000e+04,-9.494819911116515243e+00,2.145837245382420377e-02
2.603000000000000000e+04,-9.495813515289512452e+00,1.930156256717463492e-02
2.604000000000000000e+04,-9.492723417751051329e+00,1.234273498121751800e-02
2.605000000000000000e+04,-9.499937143851628463e+00,8.406269247221764829e-03
2.606000000000000000e+04,-9.514868538796878994e+00,1.189513073301551316e-02
2.607000000000000000e+04,-9.506293333285519509e+00,9.949907376274325088e-03
2.608000000000000000e+04,-9.499567508851413322e+00,5.726812504578404628e-04
2.609000000000000000e+04,-9.505019502719488145e+00,1.922843450199795967e-02
2.610000000000000000e+04,-9.502850677332521201e+00,1.130444182500589534e-02
2.611000000000000000e+04,-9.520400757245511159e+00,5.605231712091374163e-03
2.612000000000000000e+04,-9.480021767795989263e+00,4.591726868619083746e-03
2.613000000000000000e+04,-9.485246524002151958e+00,1.720914306812204586e-02
2.614000000000000000e+04,-9.482044727531995676e+00,2.771576150244037251e-03
2.615000000000000000e+04,-9.492976079580740745e+00,3.420879338658089353e-02
2.616000000000000000e+04,-9.501140828560151519e+00,1.325211560903305497e-02
2.617000000000000000e+04,-9.520578048118021997e+00,1.311949261590594773e-02
2.618000000000000000e+04,-9.485896806779425816e+00,5.424724237564682028e-03
2.619000000000000000e+04,-9.515823089232672061e+00,4.671156471847126568e-04
2.620000000000000000e+04,-9.477553408160737547e+00,2.224270833449004670e-03
2.621000000000000000e+04,-9.480156862051092759e+00,1.007990813694892296e-02
2.622000000000000000e+04,-9.488126932069530284e+00,7.926182190786335013e-03
2.623000000000000000e+04,-9.487807005432568275e+00,1.679683315050706227e-02
2.624000000000000000e+04,-9.494635856389102457e+00,1.510061123077832690e-05
2.625000000000000000e+04,-9.489660335321746132e+00,2.210345051704187824e-02
2.626000000000000000e+04,-9.506409565219284374e+00,7.568863896292299387e-04
2.627000000000000000e+04,-9.492337784899728348e+00,8.541492117652538241e-03
2.628000000000000000e+04,-9.484454789535973873e+00,2.631315505783060615e-02
2.629000000000000000e+04,-9.489458990809600536e+00,5.179374970015970803e-03
2.630000000000000000e+04,-9.522515035356338586e+00,5.794791026278112156e-03
2.631000000000000000e+04,-9.483509910390985453e+00,1.372588220447301666e-02
2.632000000000000000e+04,-9.495968572144079189e+00,6.332615395123752933e-04
2.633000000000000000e+04,-9.493376778507336411e+00,1.504256247136126490e-03
2.634000000000000000e+04,-9.495553971519562708e+00,1.337881509195781859e-04
2.635000000000000000e+04,-9.506519236420114538e+00,1.735319494007381280e-02
2.636000000000000000e+04,-9.486463117551565460e+00,1.367447370175778332e-02
2.637000000000000000e+04,-9.498974967224672383e+00,1.049719467592069577e-02
2.638000000000000000e+04,-9.507587343486743947e+00,1.332766852433575622e-02
2.639000000000000000e+04,-9.496480847609742426e+00,1.515596745909508769e-02
2.640000000000000000e+04,-9.518672360188570991e+00,7.370156667051652732e-03
2.641000000000000000e+04,-9.495623986760111990e+00,5.407182390468889821e-04
2.642000000000000000e+04,-9.496718244557257549e+00,4.959514635486605982e-03
2.643000000000000000e+04,-9.500470323603039446e+00,4.263740012973471494e-03
2.644000000000000000e+04,-9.502234639864770571e+00,1.880611275068755361e-02
2.645000000000000000e+04,-9.469879727175053219e+00,9.825129575817825867e-03
2.646000000000000000e+04,-9.509280084218897144e+00,1.022936724641532180e-02
2.647000000000000000e+04,-9.507659017815143443e+00,2.030804919459949787e-02
2.648000000000000000e+04,-9.522765767781155688e+00,1.504180917393238559e-02
2.649000000000000000e+04,-9.471818162352001025e+00,8.447032318414926522e-05
2.650000000000000000e+04,-9.497765347534588898e+00,1.349647686187172013e-02
2.651000000000000000e+04,-9.459914871927395552e+00,1.308848749889257590e-02
2.652000000000000000e+04,-9.501518328954746906e+00,2.601161548407304736e-02
2.653000000000000000e+04,-9.483356426288597874e+00,1.409962371420547811e-03
2.654000000000000000e+04,-9.472556386208740520e+00,2.869183491551297038e-02
2.655000000000000000e+04,-9.494459408103612219e+00,2.310167949869512335e-02
2.656000000000000000e+04,-9.490311891730893734e+00,1.243469109148964691e-02
2.657000000000000000e+04,-9.475197253560354582e+00,2.075406983812477790e-02
2.658000000000000000e+04,-9.494789984369397473e+00,4.797060242594852753e-03
2.659000000000000000e+04,-9.485496190851716136e+00,2.474270380500609434e-02
2.660000000000000000e+04,-9.498998612215761028e+00,6.981233842338063766e-03
2.661000000000000000e+04,-9.494760180817481299e+00,1.396312262254539860e-02
2.662000000000000000e+04,-9.489647488958675936e+00,7.706201825225633684e-03
2.663000000000000000e+04,-9.507911269081239070e+00,2.025091228210484928e-03
2.664000000000000000e+04,-9.497877814299162225e+00,2.254768196022993720e-03
2.665000000000000000e+04,-9.502513891518164613e+00,6.643274641167096206e-03
2.666000000000000000e+04,-9.477634130231503917e+00,2.160166722922074456e-02
2.667000000000000000e+04,-9.471863005988181428e+00,1.412250013375526692e-03
2.668000000000000000e+04,-9.518857073144440406e+00,7.409099472505786821e-03
2.669000000000000000e+04,-9.484857611734081928e+00,1.047745580861292325e-02
2.670000000000000000e+04,-9.517360175980137171e+00,5.043015885715540492e-03
2.671000000000000000e+04,-9.502786195572797467e+00,1.956337371484373477e-02
2.672000000000000000e+04,-9.476994573257780274e+00,3.688519791173128226e-03
