Episodio,Q_learning,SARSA,16_step_SARSA
587,389.93333333333334,253.2,34.03333333333333
588,322.1666666666667,313.73333333333335,32.6
589,449.6333333333333,224.7,32.63333333333333
590,375.5,344.06666666666666,33.06666666666667
591,358.1,339.8,38.03333333333333
592,420.8333333333333,219.16666666666666,33.233333333333334
593,341.96666666666664,276.93333333333334,32.833333333333336
594,394.8,344.96666666666664,32.7
595,383.6,260.6666666666667,33.333333333333336
596,363.96666666666664,287.3333333333333,32.666666666666664
597,401.1666666666667,295.06666666666666,32.56666666666667
598,296.3666666666667,281.6,32.96666666666667
599,477.7,325.1,35.9
600,391.53333333333336,291.1666666666667,35.36666666666667
601,402.76666666666665,303.3,32.9
602,432.2,267.8666666666667,33.333333333333336
603,373.2,302.6666666666667,34.1
604,356.3666666666667,290.56666666666666,35.46666666666667
605,404.9,282.3666666666667,34.8
606,392.76666666666665,264.4,33.333333333333336
607,369.2,268.43333333333334,36.6
608,380.6666666666667,321.8333333333333,33.233333333333334
609,411.03333333333336,234.93333333333334,32.96666666666667
610,401.2,375.06666666666666,32.5
611,320.73333333333335,251.4,34.1
612,374.9,369.76666666666665,33.0
613,409.1333333333333,265.06666666666666,35.9
614,376.3666666666667,284.46666666666664,33.56666666666667
615,433.06666666666666,325.26666666666665,32.733333333333334
616,410.56666666666666,276.6333333333333,32.833333333333336
617,404.53333333333336,356.7,33.233333333333334
618,387.53333333333336,317.1,33.666666666666664
619,403.23333333333335,312.8333333333333,35.4
620,356.93333333333334,360.3,33.166666666666664
621,435.1666666666667,298.8666666666667,34.13333333333333
622,365.43333333333334,299.3333333333333,32.7
623,450.2,313.93333333333334,34.53333333333333
624,377.76666666666665,347.6666666666667,32.733333333333334
625,435.03333333333336,268.6,32.56666666666667
626,409.46666666666664,310.46666666666664,35.333333333333336
627,393.46666666666664,223.46666666666667,33.56666666666667
628,456.93333333333334,413.5,33.233333333333334
629,409.06666666666666,308.26666666666665,32.6
630,492.3333333333333,315.8666666666667,33.4
631,375.6,301.8666666666667,33.86666666666667
632,365.96666666666664,348.56666666666666,38.46666666666667
633,447.9,376.53333333333336,33.96666666666667
634,457.4,255.2,37.53333333333333
635,343.6333333333333,279.3666666666667,35.0
